"GEOID","B01001_001","B25001_001","B26001_001","receiptofssiorsnap","receiptofssiorsnapinfamilies","receiptofsnap","householdcashassistfoodorsnap","householdsnaponly","snapfamilyany","snapfamilysnap5p","householdreceiptoffoodstamps","householdw60psnap","householdw18msnap","householdmarriedsnap","householdmalehomesnap","householdfemalehomesnap","householdw1pdisabledsnap","novehiclesavailable","lowaccesspopshare1","lowaccesspopshare10","lowaccesschildrenshare1","lowaccesschildrenshare10","lowaccessseniorsshare1","lowaccessseniorsshare10","lowaccesssnapshare1","lowaccesssnapshare10","groceryfoodstores","supercentersandfoodclubstores","conveniencestores","snapauthorizedfoodstores","fastfoodrestaurants","fullservicerestaurants","foodinsec","vlfoodsec","food_score","food_rnk","access_distal_score","availability_score","access_proximal_score","assistance_score","food_state_rnk","NAME"
"28778",11933,4865,827,16.5474060822898,16.5474060822898,83.4525939177102,7.51537844343407,92.4846215565659,7.73460410557185,4.62724935732648,7.24792725327628,47.2324723247232,68.2656826568266,11.4427860696517,17.4129353233831,71.1442786069652,41.6974169741697,2.34550275341628,62.514973694311,0,18.9253002049716,0,15.4066254577556,0,2.07737559653636,0,2.617152433408,0.2336743926,5.281039733403,9.5810368765859,11.356572174919,13.646580554151,12.4,5.1,108.63,61.4631599556223,79.51,104.26,96.43,81.71,78.6134728580772,"ZCTA5 28778"
"28779",17845,9551,222,33.5797254487856,29.9630411826822,66.4202745512144,14.4201014977101,85.5798985022899,14.630593132154,32.8690807799443,13.6526797871024,32.1849501359927,48.8667271078876,33.7461300309598,7.58513931888545,58.6687306501548,58.2955575702629,1.04830148619958,87.0608335087651,1.40193744722591,16.1239548127884,22.9080126517991,12.5248651991822,17.3976543204955,4.69614531350888,6.17733707193559,2.95530898671,0.422187717,7.59936595053,12.2501919810113,13.932170909305,17.73185388457,12.4,5.1,91.11,27.0704170201658,109.87,111.16,98.1,112.39,40.2877697841727,"ZCTA5 28779"
"28781",1058,967,0,0,0,100,3.67132867132867,96.3286713286713,1.93905817174515,0,3.67132867132867,100,0,100,0,0,76.1904761904762,0,88.2030474914066,11.5784195437219,19.7952008078452,17.6629654175564,22.5506269141405,23.6050270247201,5.56685428249043,6.5089429479324,0.308373896238,0.0308374202,0.493398233346,0.924008599178472,1.048471246786,1.356845143024,12.4,5.1,122.75,91.509495529596,115.03,87.66,115.54,99.28,96.5336821451929,"ZCTA5 28781"
"28782",6337,3718,75,27.4590163934426,27.4590163934426,72.5409836065574,7.18954248366013,92.8104575163399,5.34175761056864,42.1487603305785,6.99346405228758,69.6261682242991,31.3084112149533,78.494623655914,21.505376344086,0,64.9532710280374,0.90481360839667,95.6173989865454,0.204834805969321,20.8019146016393,19.2920877932697,18.7113669927213,19.2251495122498,3.90654978879815,4.57216788374042,0.930953429515,0,2.482542480819,5.47143447806207,2.482542480819,5.585720583427,12.4,5.1,105.11,53.1162305031652,108.31,91.36,113.53,104.52,71.5500327011118,"ZCTA5 28782"
"28783",1915,1016,0,48.6577181208054,48.6577181208054,51.3422818791946,17.524115755627,82.475884244373,13.9130434782609,43.6170212765958,17.524115755627,65.1376146788991,37.6146788990826,100,0,0,14.6788990825688,7.42296918767507,99.4362549523686,3.07437524466097,12.4980618396483,19.1119415077491,11.7363907162253,19.6799934385509,4.34015213601255,7.46205487038007,0.31714299297,0.045306219,0.81551055171,1.31460451911665,1.495102678135,1.90285795399,12.4,5.1,86.78,21.510148143314,109.66,88.47,91.65,118.89,33.2243296272073,"ZCTA5 28783"
"28785",8619,4831,19,19.7404371584699,19.7404371584699,80.2595628415301,10.8115858904502,89.1884141095498,8.86679920477137,35,10.8115858904502,47.2148541114058,34.7480106100796,64.1255605381166,7.62331838565022,28.2511210762332,48.8063660477454,0,100.000000855031,13.4921463251637,18.390804609891,18.949622529102,19.7064118448548,18.7657339903916,6.98461796680805,7.36832254248595,1.427270320866,0.1427271924,4.995446114412,6.34953506646585,5.851808303484,8.563621907958,12.4,5.1,101.47,45.2685505449325,112.84,97.9,114.02,118.53,63.9633747547417,"ZCTA5 28785"
"28786",22153,12064,336,28.7858835923097,27.25836186463,71.2141164076903,16.1956852020662,83.8043147979338,14.2455327597617,49.5024875621891,16.1349134001823,51.3496547394853,43.8166980539862,31.5911730545877,18.4668989547038,49.9419279907085,45.5743879472693,0.853777153355668,56.6550911459731,4.44267368250036,18.9922051759391,19.1119415077491,20.1405648812317,19.6799934385509,6.23808228402394,7.46205487038007,3.668444067542,0.3668448188,12.839554214244,16.3199037391133,15.040620645908,22.010664360946,12.4,5.1,88.53,23.6017751093128,110.18,116.98,101.67,124.31,36.1020274689339,"ZCTA5 28786"
"28787",22685,10863,145,16.6019166019166,16.6019166019166,83.3980833980834,6.5261269342902,93.4738730657098,6.53998416468725,4.91803278688525,6.12244897959184,48.7179487179487,37.1794871794872,37.6923076923077,27.9487179487179,34.3589743589744,50.7326007326007,2.13295074127212,75.1039671580324,1.24559087429149,21.6833330574072,18.1236448555505,16.0785849223617,17.7715036434491,4.77813584300579,6.04813797960387,4.97528726656,0.444222207,10.039418951835,18.2138457676486,21.589192976455,25.942569334695,12.4,5.1,106.57,56.6077138941461,106.75,120.94,104.27,99.65,74.8201438848921,"ZCTA5 28787"
"28788",197,102,0,0,0,100,3.84615384615385,96.1538461538462,0,0,3.84615384615385,100,0,0,0,0,100,0,46.2308427067346,0,18.0814817608415,0,18.124214227218,0,5.93000533332719,0,0.032625153846,0.0046607442,0.083893252578,0.135236078467875,0.153804296393,0.195750922682,12.4,5.1,124.49,93.3792338314951,79.51,86.02,95.79,87.79,98.7244897959184,"ZCTA5 28788"
"28789",6347,4057,13,50.6719367588933,50.6719367588933,49.3280632411067,17.2653958944282,82.7346041055718,20.7097149505526,58.7837837837838,15.6524926686217,42.8571428571429,47.7751756440281,37.719298245614,7.01754385964912,55.2631578947368,31.615925058548,0.745650372825186,99.3075691262082,1.03383002137908,17.5858026659514,31.4622292286096,10.8579732871497,12.2545412499794,4.2716924028833,3.28230326699688,1.342144217359,0.1501611342,6.710721080448,7.21552749405346,8.947628107264,6.306756884582,12.4,5.1,81.85,16.1456633818443,111.65,99.65,101.62,114.34,24.5912361020275,"ZCTA5 28789"
"28790",3328,1728,22,8.22898032200358,8.22898032200358,91.7710196779964,6.23209169054441,93.7679083094556,5.53470919324578,0,6.23209169054441,11.4942528735632,50.5747126436782,61.0169491525424,38.9830508474576,0,47.1264367816092,0,85.812132055423,0.00281897334082383,19.1592598507359,18.1818178186473,25.7021491059691,27.272726727971,3.0852615098205,1.56524697881268,0.643611877376,0.0585102336,1.199458500864,2.05169334301287,1.901580548608,2.223386487296,12.4,5.1,116.91,80.8490504470404,113.82,89.49,117.92,85.22,91.4977109221714,"ZCTA5 28790"
"28791",15361,7268,280,12.1151539384246,12.1151539384246,87.8848460615754,5.28503562945368,94.7149643705463,6.43620650443484,2.42914979757085,5.01781472684086,27.5147928994083,44.0828402366864,42.4028268551237,10.2473498233216,47.3498233215548,38.7573964497041,0.329308452250274,72.1662288992698,0,19.9477941505638,0,25.1022316841174,0,3.8608738316026,0,2.970709750112,0.2700648132,5.536322725893,9.46997038522257,8.777096997346,10.262451872402,12.4,5.1,113.79,73.7518762644391,79.51,103.03,113.77,84.13,87.3773708306082,"ZCTA5 28791"
"28792",36071,18121,509,33.8790751113026,32.1556800229786,66.1209248886974,13.0866820823699,86.9133179176302,13.5734615762096,31.0832025117739,12.5992125492157,38.8392857142857,50.843253968254,34.2620481927711,9.93975903614458,55.7981927710843,41.765873015873,3.10917862886414,69.2798682849708,0,20.8636312868589,0,21.1218784220146,0,3.99555389841079,0,7.911112496896,0.7063495362,15.963494864961,31.1440923241561,34.328577467653,41.250800902437,12.4,5.1,90.5,26.2122299810742,79.51,141.72,106.93,97.29,39.3721386527142,"ZCTA5 28792"
"28801",13580,8490,886,24.7954688483323,24.7954688483323,75.2045311516677,20.0131557309653,79.9868442690347,10.0925925925926,27.3684210526316,19.0922545633942,59.1731266149871,13.0921619293712,13.3004926108374,1.97044334975369,84.7290640394089,58.5701981050818,6.56078373163129,16.325670133353,0,16.990987980986,0,17.0129821998902,0,4.99219210108283,0,2.97837342208,0.265926276,6.00993208578,10.9034174795975,12.92401325194,15.53008999626,12.4,5.1,93.19,30.2421196893559,79.51,106.81,79.1,103.81,46.3047743623283,"ZCTA5 28801"
"28803",34750,18322,570,18.2204724409449,17.0393700787402,81.7795275590551,10.184384903486,89.815615096514,7.96100731112916,20.7972270363951,9.00316911552867,49.52,32.88,44.4227005870841,14.8727984344423,40.7045009784736,54.8,1.61065697850439,42.5982852989056,0,23.4634837904357,0,14.2549511986227,0,2.61299631904479,0,7.621390016,0.68048145,15.37887628725,27.9008657891025,33.07138884425,39.74010510825,12.4,5.1,102.23,46.8315603993996,79.51,139.67,94.84,89.08,65.2060170045782,"ZCTA5 28803"
"28804",25141,11716,2033,18.7652977971172,18.7652977971172,81.2347022028828,7.34247157581553,92.6575284241845,8.09124933166993,25.4310344827586,6.2905111040272,26.5202702702703,47.804054054054,56.78391959799,4.2713567839196,38.9447236180905,34.4594594594595,0.111971633852757,35.9246222850924,0,18.0043083092557,0,17.2833145736732,0,3.46102625292948,0,5.513938601216,0.4923160902,11.126340395331,20.1857745842828,23.926555019663,28.751251295727,12.4,5.1,104.98,52.8943418390655,79.51,124.75,91.53,90.42,71.2884238064094,"ZCTA5 28804"
"28805",20246,10737,216,29.7637312058914,29.7637312058914,70.2362687941086,8.62605090406541,91.3739490959346,8.70605118392729,30.7142857142857,8.0502130600023,40.0572246065808,38.6266094420601,9.1743119266055,16.5137614678899,74.3119266055046,32.618025751073,1.62034663111476,28.1442868597553,0,18.9209452352083,0,21.277142257089,0,1.9429750758075,0,4.440364381696,0.3964612212,8.960020987386,16.2555662954293,19.268009742178,23.153328576162,12.4,5.1,100.49,43.2291326763689,79.51,117.16,93.88,88.79,62.3283191628515,"ZCTA5 28805"
"28806",45644,21185,607,20.3183203521842,20.3183203521842,79.6816796478158,12.6459832487908,87.3540167512091,11.7992177314211,26.2975778546713,12.2272030199363,25.2773757838881,36.9030390738061,37.781954887218,23.6842105263158,38.5338345864662,56.8740955137482,2.0187039096939,37.079747953397,0,22.4492808371288,0,15.649203484884,0,5.88515291439324,0,10.010668370944,0.8938099368,20.200098683604,36.6476868511595,43.439150285092,52.198485109668,12.4,5.1,93.82,31.1916726489591,79.51,156.57,93.41,100.6,46.6971877043819,"ZCTA5 28806"
"28901",5624,3292,98,18.5352622061483,15.6419529837251,81.4647377938517,11.3366526235159,88.6633473764841,7.57855822550832,17.7215189873418,11.1068556108771,61.3793103448276,20.3448275862069,35.042735042735,31.6239316239316,33.3333333333333,58.9655172413793,0,79.7100145512235,1.2035466776518,21.440190664187,19.2432655057219,18.9837934308248,17.1598519664091,7.11023810560118,6.23206693026399,1.008499802392,0.2016996984,3.025499407176,4.75558087371382,4.235699172296,5.445898937416,12.4,5.1,104.22,51.1747046922926,107.03,95.06,110.57,112.64,69.3917593198169,"ZCTA5 28901"
"28902",966,786,13,0,0,100,9.06976744186047,90.9302325581395,9.59409594095941,0,9.06976744186047,33.3333333333333,0,30.7692307692308,0,69.2307692307692,79.4871794871795,0,0,0,0,0,0,0,0,0,0.173223828078,0.0346447206,0.519671484234,0.816836970840602,0.727540078314,1.071448377426,12.4,5.1,117.9,82.9798342361156,79.51,87.39,39.69,76.31,92.3479398299542,"ZCTA5 28902"
"28904",10614,6561,92,15.1130722559294,10.8659680088252,84.8869277440706,12.4210067552844,87.5789932447156,6.39619883040936,13.4199134199134,11.1571148398344,46.875,22.4609375,47.8787878787879,3.63636363636364,48.4848484848485,54.296875,0.654793085385018,90.7842067803098,9.66685720025178,19.698519829157,16.774456139909,23.2341678823411,25.1543556951432,5.16670391142438,6.32125312612891,0.981051850176,0,2.943155561142,7.50794654144844,4.905259261494,11.772622233954,12.4,5.1,106.46,56.3401422697905,114.89,94.87,116.51,107.51,74.5585349901897,"ZCTA5 28904"
"28905",3316,1656,0,59.7560975609756,59.7560975609756,40.2439024390244,16.7816091954023,83.2183908045977,24.5791245791246,74.8251748251748,16.7816091954023,28.310502283105,70.3196347031963,40.6392694063927,0,59.3607305936073,34.703196347032,1.38768430182134,70.4850792536191,0,21.0029271532976,0,23.1230096968416,0,8.71152245244222,0,0.594627550628,0.1189253556,1.783882651884,2.80396624773027,2.497435713964,3.210988776044,12.4,5.1,75.55,11.0748547934478,79.51,91.24,111.23,123.12,17.6586003924133,"ZCTA5 28905"
"28906",19712,12992,315,35.0668111231492,35.0668111231492,64.9331888768508,10.2059086839749,89.7940913160251,8.99130434782609,42.3173803526448,9.80304386750224,43.37899543379,36.986301369863,49.0721649484536,4.94845360824742,45.979381443299,48.972602739726,2.99100052938062,95.053266310604,21.5265072351634,19.683135263016,17.3459979318542,21.6259736864372,25.4713837342213,4.53139304867945,3.90411740286021,3.534770288896,0.7069531392,10.604310866688,16.6682094919358,14.846035221248,21.863758194432,12.4,5.1,94.6,32.4414279188149,120.12,119.39,113.96,107.01,48.3976455199477,"ZCTA5 28906"
"28909",356,305,0,100,100,0,5.18867924528302,94.811320754717,10.0917431192661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032905074304,0,0.098715223268,0.251821082415267,0.164525371876,0.394860892716,12.4,5.1,89.36,24.7340599099393,79.51,86.05,39.69,73.56,37.5408763897973,"ZCTA5 28909"
"29001",2244,836,3,48.9833641404806,48.9833641404806,51.0166358595194,21.6535433070866,78.3464566929134,21.6845878136201,57.9831932773109,21.6535433070866,49.6969696969697,55.1515151515151,28.9256198347107,35.5371900826446,35.5371900826446,53.9393939393939,1.03448275862069,93.6152838118009,0.0818557598646145,25.5523885062451,25.987694742526,14.0643479064723,6.34582759473514,10.001135450104,12.4166932562675,0.397401361764,0.065539386,2.228336108064,2.78101397325146,1.359530976936,1.245246648756,11.7,4.2,74.52,10.4613978985838,102.78,89.59,112.59,149.51,14.572864321608,"ZCTA5 29001"
"29003",5616,2896,350,38.4353741496599,38.4353741496599,61.5646258503401,23.5004476275739,76.4995523724261,25.4041570438799,44.0414507772021,18.8003581020591,52.8571428571429,44.2857142857143,77.7777777777778,0,22.2222222222222,40.2380952380952,3.55907068709837,80.9790496123125,11.5284279728143,22.14317184262,14.9671043473537,18.3036674249735,23.0068578695577,7.81727260755992,8.29954444722217,1.546042668768,0,4.63812801192,8.94930811487377,5.411149346304,1.932553338768,11.7,4.2,80.87,15.2124257651896,112.64,93.42,108.09,133.75,22.3618090452261,"ZCTA5 29003"
"29006",8987,4256,147,32.2661330665333,32.2661330665333,67.7338669334667,15.1573187414501,84.8426812585499,17.2571428571429,33.6879432624113,14.610123119015,48.314606741573,45.6928838951311,40.2222222222222,13.7777777777778,46,51.310861423221,1.02425876010782,85.5104812153105,10.5612668693027,24.0493878745062,26.7815626231687,15.0514217136824,13.2537894110272,6.74089065853363,6.74150474331307,1.453666985452,0.2691974967,5.648372520769,9.16446464778597,6.872186565288,6.621147787386,11.7,4.2,90.6,26.3558049990211,112.84,99.76,109.68,119.45,42.2110552763819,"ZCTA5 29006"
"29009",2396,1135,0,34.4017094017094,34.4017094017094,65.5982905982906,10.3869653767821,89.6130346232179,12.8093158660844,41.4634146341463,10.3869653767821,28.4313725490196,45.0980392156863,2.27272727272727,9.09090909090909,88.6363636363636,41.1764705882353,4.40366972477064,98.3245352646316,19.4285581359143,24.0369532404986,22.7179925571442,13.1770305715304,13.6301904927432,6.275179730987,6.32365654559757,0.467056530504,0.0518952036,1.632986880352,2.91156580211335,1.565793772624,1.504959931624,11.7,4.2,94.18,31.7333420348496,113.71,89.19,108.52,116.05,49.748743718593,"ZCTA5 29009"
"29010",11564,5111,1272,39.5452699959399,39.5452699959399,60.4547300040601,27.2727272727273,72.7272727272727,26.0056887444128,37.5722543352601,26.9689179714887,51.7331022530329,39.948006932409,24.7208931419458,8.29346092503987,66.9856459330144,37.261698440208,3.26626600470342,62.2497422383407,0.67269796041859,22.254169577502,23.5639489101411,11.6269884306936,12.3866872721676,6.40891946570957,9.02491737818772,1.439449807712,0.1799312144,7.881410803168,14.0523150816522,7.557111513616,6.297592931868,11.7,4.2,75,10.7061280428115,106.08,100.45,94.82,132.56,14.8241206030151,"ZCTA5 29010"
"29014",1229,649,0,30,30,70,12.8155339805825,87.1844660194175,16.0194174757282,100,12.8155339805825,75.7575757575758,43.9393939393939,50,0,50,75.7575757575758,0,89.988515553514,6.86483298916076,21.5342084475929,15.3636374149648,15.8333290660503,20.2539763446465,5.62012195165504,7.78308927393917,0.190365551888,0.0380730681,1.294485749643,1.55998266307544,0.456877323548,0.837608426095,11.7,4.2,90.08,25.6314037721073,108.95,87.85,109.93,133.8,40.7035175879397,"ZCTA5 29014"
"29015",1326,717,3,37.4233128834356,37.4233128834356,62.5766871165644,18.8747731397459,81.1252268602541,25.6493506493506,100,18.1488203266788,75,13,26.6666666666667,20,53.3333333333333,35,4.70957613814757,100.00000015606,85.8263156268814,22.9062924638544,22.7937361415649,15.9800814663761,16.300583147191,5.95466099049341,5.9343078084998,0.117189571434,0,1.230490499394,1.34416331224842,0.292973927922,0.410163499356,11.7,4.2,82.1,16.3838673888925,141.51,87.03,110.88,135.38,24.1206030150754,"ZCTA5 29015"
"29016",29193,11958,71,11.2315818737837,11.2315818737837,88.7684181262163,3.20507097580573,96.7949290241943,4.05063291139241,10.3703703703704,3.08900990982948,39.3063583815029,71.6763005780347,29.3159609120521,39.7394136807818,30.9446254071661,41.907514450867,0.130602144624691,97.8259099368355,0,24.744012376946,0,12.3180208030775,0,6.37711560801709,0,4.281502977789,0.4995097458,27.090278392767,29.5928805237316,23.191474538439,20.479855963458,11.7,4.2,109,62.3474515434314,79.51,132.7,111.54,91.12,84.4221105527638,"ZCTA5 29016"
"29018",3374,1576,0,20.4264870931538,20.4264870931538,79.5735129068462,12.191473448018,87.808526551982,13.4328358208955,37.5,12.191473448018,63.8036809815951,38.0368098159509,31.4814814814815,8.33333333333333,60.1851851851852,33.1288343558282,6.33520449077787,100.000000105228,53.0698686336385,22.7561447383536,22.4473121476581,16.4043081880753,17.5693653248398,8.58207553061564,8.71626615451953,0.687526886578,0.0763917462,3.208458802906,5.08167383053637,2.597323794114,1.986188781948,11.7,4.2,97.08,36.9183580238857,129.63,91.47,109.93,126.83,55.7788944723618,"ZCTA5 29018"
"29020",22868,11324,308,33.6661911554922,33.6661911554922,66.3338088445078,17.9863043013054,82.0136956986946,18.1481481481481,39.1585760517799,17.3015193665739,36.3636363636364,44.5269016697588,42.9799426934097,1.62368672397326,55.396370582617,46.691403834261,1.83590913805622,54.5488629361725,2.62435946376026,23.589941556279,13.0846394393979,16.5961893769307,27.8743298022676,5.178530222222,4.26705712120708,2.846535645344,0.3558169328,15.585619357216,27.7886839577329,14.944312183792,12.453593494116,11.7,4.2,85.84,20.3550218625596,111.74,114.84,101.18,114.07,32.6633165829146,"ZCTA5 29020"
"29030",1764,837,10,6.96969696969697,6.96969696969697,93.030303030303,8.9311859443631,91.0688140556369,9.14512922465209,32.6530612244898,8.78477306002928,85,31.6666666666667,42.2222222222222,53.3333333333333,4.44444444444444,50,3.6046511627907,83.633298768755,0.0354784290044115,21.3697089329609,0.198864838454311,17.3770430749551,30.3080498531783,5.61903143523556,4.26101772916091,0.359453890908,0.0399392532,1.677451490316,2.65680872467876,1.357936921404,1.038422350728,11.7,4.2,110.46,65.8258826600535,103.63,88.73,106.85,107.12,86.4321608040201,"ZCTA5 29030"
"29031",1747,721,0,36.6197183098592,36.6197183098592,63.3802816901408,19.344262295082,80.655737704918,21.8340611353712,0,19.1803278688525,41.8803418803419,30.7692307692308,3,32,65,28.2051282051282,0.793650793650794,97.0565471705818,29.9660153838345,21.9239337255108,21.7006416009869,16.3261084895098,17.0548489125176,4.20419673818149,5.27625557200587,0.270600991984,0.0631026882,1.840086740949,2.21748552676387,0.946541448068,1.190644361585,11.7,4.2,90.92,26.8550544932454,119.78,88.97,112.43,104.52,42.8391959798995,"ZCTA5 29031"
"29032",4817,2202,0,40.1446654611212,40.1446654611212,59.8553345388788,26.4285714285714,73.5714285714286,23.3793103448276,52.6315789473684,25.989010989011,56.4482029598309,30.6553911205074,4.83383685800604,46.2235649546828,48.9425981873112,73.9957716701903,4.39851616322205,65.6614583191297,6.98566118188285,23.8885455295858,22.9500946793479,15.19431261261,13.5352581453991,5.6135586541838,6.39453008191922,0.599604784136,0.0749505932,3.283012438504,5.85351104707012,3.147925126348,2.623270940229,11.7,4.2,77.28,12.4094498466358,109,91.87,101.09,128.69,17.3366834170854,"ZCTA5 29032"
"29033",12971,6873,6,28.5836177474403,28.3703071672355,71.4163822525597,9.61298377028714,90.3870162297129,17.7338355304457,5.76923076923077,9.25405742821473,30.8600337268128,54.8060708263069,23.4317343173432,31.1808118081181,45.3874538745387,52.6138279932546,2.76961163546341,47.0163901917032,0,16.3566791857342,0,7.22047578453219,0,5.63481173368824,0,1.94750238851,0.3170358849,8.152335592177,12.3770503460156,9.918674968104,9.556348942938,11.7,4.2,98.78,39.8877504405143,79.51,104.92,78.69,92.59,61.8090452261307,"ZCTA5 29033"
"29036",26720,10910,13,8.51917214824322,8.51917214824322,91.4808278517568,3.32044801268709,96.6795519873129,3.81419939577039,15.2838427947598,2.74556447616216,15.884476534296,81.5884476534296,63.671875,12.109375,24.21875,62.0938628158845,0.637610976594027,81.8578075497393,0,24.8035106036333,0,13.0586116116969,0,0.989094834356255,0,4.0118158832,0.702345888,23.177373556,28.0011085706367,21.22687629456,19.68588726816,11.7,4.2,112.13,69.9112445343601,79.51,131.04,107.35,78.66,88.6934673366834,"ZCTA5 29036"
"29037",1050,546,0,93.4306569343066,93.4306569343066,6.56934306569343,31.3559322033898,68.6440677966102,35.958904109589,100,29.6610169491525,15.2380952380952,100,92.3809523809524,0,7.61904761904762,47.6190476190476,0,97.4394440670493,6.99803078564905,21.3385234931039,18.5557051869208,17.4654929318436,18.1734564085439,4.8875656371299,4.43213367869911,0.15772633695,0.02759967,0.9148127562,1.18066359502154,0.66239091555,0.68999053725,11.7,4.2,49.21,2.26783266984272,109.59,87.43,113.89,138.6,1.50753768844221,"ZCTA5 29037"
"29038",2452,1208,0,27.7879341864717,27.7879341864717,72.2120658135283,18.3809523809524,81.6190476190476,16.1120840630473,0,17.047619047619,75.9776536312849,36.3128491620112,7.69230769230769,8.97435897435897,83.3333333333333,50.8379888268156,1.60734787600459,0,0,0,0,0,0,0,0,0.499649059244,0.0555164676,2.331695608988,3.69302437239928,1.887563112972,1.443430614504,11.7,4.2,97.94,38.4781048097631,79.51,89.9,38.41,82.9,58.7939698492462,"ZCTA5 29038"
"29039",3008,1817,0,40.7894736842105,40.7894736842105,59.2105263157895,25.904486251809,74.095513748191,37.7653631284916,43.2432432432432,23.2995658465991,88.1987577639752,11.8012422360248,10.9271523178808,0.662251655629139,88.4105960264901,14.5962732919255,0,80.0884970645505,0,27.6501126175339,0,10.2888855673499,0,5.45195817488353,0,0.612946317376,0.0681050304,2.860416146752,4.53043120398737,2.315574977088,1.770733804416,11.7,4.2,79.19,13.851726163284,79.51,90.85,107.21,113.19,20.1005025125628,"ZCTA5 29039"
"29040",8906,3729,0,30.3594629709831,30.3594629709831,69.6405370290169,18.5239206534422,81.4760793465578,19.5240193918026,32.5581395348837,18.0863477246208,27.258064516129,54.6774193548387,9.25507900677201,12.8668171557562,77.8781038374718,24.5161290322581,2.18377765173001,90.0295390816447,0,27.8398456674468,0,9.3765058145458,0,8.94470238836105,0,1.577208791386,0.0830110448,6.142813200628,11.0373041202217,5.395714296164,4.731626383064,11.7,4.2,88.07,23.0470534490635,79.51,96.62,107.54,114.19,36.9346733668342,"ZCTA5 29040"
"29042",4761,2017,651,49.9487179487179,45.5384615384615,50.0512820512821,36.0951599671862,63.9048400328138,33.7552742616034,71.4285714285714,33.3880229696473,53.0712530712531,35.8722358722359,35.2657004830918,3.86473429951691,60.8695652173913,53.5626535626536,6.95652173913043,99.9999994529009,25.4045067079771,21.3787761711956,14.9676334532012,18.9775368676878,23.0041360657422,7.08214281163866,8.29907025957632,1.310667582978,0,3.932002753695,7.58683332174395,4.587336545184,1.638334481103,11.7,4.2,62.56,5.09038699993474,118,92.25,110.99,147.75,4.2713567839196,"ZCTA5 29042"
"29044",4299,2536,155,31.0880829015544,31.0880829015544,68.9119170984456,11.2960161371659,88.7039838628341,14.9308755760369,46.3414634146341,10.791729702471,34.5794392523364,60.7476635514019,21.6049382716049,1.23456790123457,77.1604938271605,32.7102803738318,2.41416309012876,99.9884247894245,29.750559637026,23.5746070065903,25.6047072984666,13.1661189649938,14.3048615572894,9.05130368605482,10.0946768469729,0.630499821927,0.0735584694,2.05963275822,3.41197107815507,3.415207379877,3.015890822694,11.7,4.2,91.45,27.5435619656725,120.26,91.19,110.06,132.31,43.9698492462312,"ZCTA5 29044"
"29045",28896,11643,54,14.5320197044335,14.416111272095,85.4679802955665,8.10313075506446,91.8968692449355,8.54880613633552,31.0991957104558,6.64825046040516,35.4570637119114,57.617728531856,72.2326454033771,7.31707317073171,20.4502814258912,36.4265927977839,1.2318891299783,79.9028712272873,0.66801796422626,25.7714031028408,11.580937218642,10.3646241307165,29.3941191478638,3.54491905267368,4.16282675053382,4.237944371808,0.4944278976,26.814670792224,29.9167230456979,22.955532088608,20.271500630976,11.7,4.2,102.77,47.9768974743849,111.13,132.23,104.14,100.64,73.1155778894472,"ZCTA5 29045"
"29046",36,57,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ZCTA5 29046"
"29047",3745,2046,5,14.5833333333333,14.5833333333333,85.4166666666667,12.7920560747664,87.2079439252336,12.7840909090909,0,10.981308411215,52.1276595744681,53.1914893617021,26.3157894736842,0,73.6842105263158,22.8723404255319,7.14948932219127,85.0715835632148,0.0507257177744135,20.4325102742416,0.198864838454311,18.1029630016132,30.3080498531783,4.81499824602819,4.26101772916091,0.763126316015,0.0847916685,3.561256140155,5.64044709406007,2.882921638695,2.20458713349,11.7,4.2,104.63,52.0655224172812,103.63,92.1,104.27,99.49,77.1356783919598,"ZCTA5 29047"
"29048",4680,2617,30,70.5242334322453,70.5242334322453,29.4757665677547,22.2222222222222,77.7777777777778,25.3588516746411,82.3529411764706,22.2222222222222,23.1308411214953,60.0467289719626,0.754716981132076,20.7547169811321,78.4905660377359,24.2990654205607,4.06758448060075,67.4368926139368,0,26.1914284504794,0,13.6893150127819,0,11.6990231922799,0,0.95365317996,0.105961284,4.45038150492,7.04867620833141,3.60268979148,2.75499807336,11.7,4.2,64,5.53090125954448,79.51,93.69,102.67,136.53,4.77386934673367,"ZCTA5 29048"
"29051",450,314,0,0,0,100,11.2426035502959,88.7573964497041,14.6153846153846,100,7.10059171597633,100,0,41.6666666666667,0,58.3333333333333,41.6666666666667,0,94.8811923038244,1.64312764116371,23.4928056103447,25.3417173218644,13.0042122878722,15.7473771578366,8.7636410879127,7.32743607029609,0.07969278645,0.013142925,0.4468588452,0.557689967898021,0.2726332173,0.24971523705,11.7,4.2,104.18,51.0604972916531,110.36,86.51,110.18,139.86,75.1256281407035,"ZCTA5 29051"
